season,label,seed,school_ncaa,opp_seed,opp_ncaa
2008,loss,14,Cornell,03,Stanford
1998,loss,02,Purdue,03,Stanford
1998,loss,14,Col. of Charleston,03,Stanford
1998,loss,08,Rhode Island,03,Stanford
2008,loss,06,Marquette,03,Stanford
2014,loss,14,Mercer,11,Tennessee
2010,loss,11,San Diego St.,06,Tennessee
2014,loss,06,Massachusetts,11,Tennessee
2010,loss,14,Ohio,06,Tennessee
2014,loss,11,Iowa,11,Tennessee
2010,loss,02,Ohio St.,06,Tennessee
1994,loss,05,UCLA,12,Tulsa
1997,loss,12,Boston U.,05,Tulsa
2003,loss,04,Dayton,13,Tulsa
1994,loss,04,Oklahoma St.,12,Tulsa
1993,loss,06,Kansas St.,11,Tulane
1997,loss,07,Xavier,02,UCLA
2011,loss,10,Michigan St.,07,UCLA
1997,loss,15,Charleston So.,02,UCLA
2000,loss,11,Ball St.,06,UCLA
2000,loss,03,Maryland,06,UCLA
1997,loss,06,Iowa St.,02,UCLA
1990,loss,08,Houston,09,UC Santa Barbara
2011,loss,16,Little Rock,16,UNC Asheville
2002,loss,04,Southern California,13,UNCW
2007,loss,10,Georgia Tech,07,UNLV
2007,loss,02,Wisconsin,07,UNLV
1993,loss,09,Pittsburgh,08,Utah
2000,loss,09,Saint Louis,08,Utah
2005,loss,11,UTEP,06,Utah
2003,loss,08,Oregon,09,Utah
2005,loss,03,Oklahoma,06,Utah
1992,loss,01,Kansas,09,UTEP
1992,loss,08,Evansville,09,UTEP
1998,loss,12,Florida St.,13,Valparaiso
1998,loss,04,Ole Miss,13,Valparaiso
2016,loss,03,Miami (FL),02,Villanova
2016,loss,02,Oklahoma,02,Villanova
1988,loss,11,Arkansas,06,Villanova
2006,loss,08,Arizona,01,Villanova
2006,loss,16,Monmouth,01,Villanova
1988,loss,02,Kentucky,06,Villanova
2016,loss,07,Iowa,02,Villanova
2006,loss,04,Boston College,01,Villanova
1988,loss,03,Illinois,06,Villanova
1986,loss,07,Virginia Tech,10,Villanova
2016,loss,01,Kansas,02,Villanova
2016,loss,15,UNC Asheville,02,Villanova
2016,loss,01,North Carolina,02,Villanova
2004,loss,13,VCU,04,Wake Forest
1993,loss,12,Chattanooga,05,Wake Forest
1993,loss,04,Iowa,05,Wake Forest
2004,loss,12,Manhattan,04,Wake Forest
2015,loss,02,Kansas,07,Wichita St.
2016,loss,06,Arizona,11,Wichita St.
2015,loss,10,Indiana,07,Wichita St.
2016,loss,11,Vanderbilt,11,Wichita St.
2014,loss,16,Cal Poly,01,Wichita St.
2004,loss,11,Utah,06,Boston College
1997,loss,12,Valparaiso,05,Boston College
1994,loss,05,California,12,Green Bay
2004,loss,02,Oklahoma St.,03,Georgia Tech
2004,loss,06,Boston College,03,Georgia Tech
2004,loss,04,Kansas,03,Georgia Tech
2004,loss,10,Nevada,03,Georgia Tech
2004,loss,14,UNI,03,Georgia Tech
1993,loss,05,New Mexico,12,George Washington
1993,loss,13,Southern U.,12,George Washington
2016,loss,16,Southern U.,16,Holy Cross
2003,loss,10,Arizona St.,02,Kansas
2003,loss,15,Utah St.,02,Kansas
1985,loss,14,Ohio,03,Kansas
1996,loss,10,Santa Clara,02,Kansas
2003,loss,01,Arizona,02,Kansas
2004,loss,13,Ill.-Chicago,04,Kansas
2007,loss,16,Niagara,01,Kansas
2011,loss,12,Richmond,01,Kansas
2007,loss,04,Southern Ill.,01,Kansas
2007,loss,08,Kentucky,01,Kansas
2004,loss,09,UAB,04,Kansas
1996,loss,15,South Carolina St.,02,Kansas
2003,loss,03,Duke,02,Kansas
2004,loss,12,Pacific,04,Kansas
2011,loss,16,Boston U.,01,Kansas
1996,loss,03,Arizona,02,Kansas
2011,loss,09,Illinois,01,Kansas
2003,loss,03,Marquette,02,Kansas
1989,loss,08,La Salle,09,Louisiana Tech
1985,loss,12,Miami (OH),05,Maryland
2009,loss,07,California,10,Maryland
1985,loss,13,Navy,05,Maryland
1986,loss,12,Pepperdine,05,Maryland
1985,loss,10,Oregon St.,07,Notre Dame
2003,loss,12,Milwaukee,05,Notre Dame
2011,loss,15,Akron,02,Notre Dame
2003,loss,04,Illinois,05,Notre Dame
2007,loss,09,Villanova,08,Kentucky
1997,loss,16,Montana,01,Kentucky
2004,loss,16,Florida A&M,01,Kentucky
2006,loss,09,UAB,08,Kentucky
1997,loss,02,Utah,01,Kentucky
1997,loss,01,Minnesota,01,Kentucky
1998,loss,10,Saint Louis,02,Kentucky
1998,loss,03,Utah,02,Kentucky
1995,loss,05,Arizona St.,01,Kentucky
1998,loss,03,Stanford,02,Kentucky
1997,loss,04,Saint Joseph's,01,Kentucky
2017,loss,15,Northern Ky.,02,Kentucky
1995,loss,09,Tulane,01,Kentucky
2017,loss,10,Wichita St.,02,Kentucky
2017,loss,03,UCLA,02,Kentucky
1998,loss,06,UCLA,02,Kentucky
1998,loss,01,Duke,02,Kentucky
1998,loss,15,South Carolina St.,02,Kentucky
1995,loss,16,Mt. St. Mary's,01,Kentucky
1997,loss,08,Iowa,01,Kentucky
2007,loss,12,Illinois,05,Virginia Tech
1992,loss,12,Stanford,05,Alabama
1990,loss,10,Colorado St.,07,Alabama
1990,loss,02,Arizona,07,Alabama
2017,loss,09,Seton Hall,08,Arkansas
1999,loss,13,Siena,04,Arkansas
2015,loss,12,Wofford,05,Arkansas
1995,loss,12,Ball St.,05,Arizona St.
1995,loss,13,Manhattan,05,Arizona St.
2003,loss,07,Memphis,10,Arizona St.
1986,loss,04,UNLV,08,Auburn
1985,loss,03,Kansas,11,Auburn
1986,loss,01,St. John's (NY),08,Auburn
1985,loss,06,Purdue,11,Auburn
1986,loss,09,Arizona,08,Auburn
2014,loss,11,Nebraska,06,Baylor
2014,loss,03,Creighton,06,Baylor
2017,loss,12,Middle Tenn.,04,Butler
2010,loss,12,UTEP,05,Butler
2010,loss,02,Kansas St.,05,Butler
2010,loss,05,Michigan St.,05,Butler
2010,loss,01,Syracuse,05,Butler
2017,loss,13,Winthrop,04,Butler
2010,loss,13,Murray St.,05,Butler
2012,loss,14,Iona,14,BYU
2010,loss,10,Florida,07,BYU
1991,loss,07,Virginia,10,BYU
2002,loss,16,Boston U.,01,Cincinnati
2017,loss,11,Kansas St.,06,Cincinnati
2003,loss,06,Creighton,11,Central Mich.
1999,loss,14,Weber St.,06,Florida
1988,loss,11,St. John's (NY),06,Florida
1999,loss,11,Penn,06,Florida
2005,loss,13,Ohio,04,Florida
2012,loss,15,Norfolk St.,07,Florida
2001,loss,14,Western Ky.,03,Florida
2012,loss,03,Marquette,07,Florida
2012,loss,10,Virginia,07,Florida
2011,loss,02,Notre Dame,10,Florida St.
2011,loss,07,Texas A&M,10,Florida St.
2006,loss,03,North Carolina,11,George Mason
2006,loss,01,UConn,11,George Mason
2006,loss,07,Wichita St.,11,George Mason
2006,loss,06,Michigan St.,11,George Mason
1993,loss,11,Long Beach St.,06,Illinois
2003,loss,13,Western Ky.,04,Illinois
2006,loss,13,Air Force,04,Illinois
2011,loss,08,UNLV,09,Illinois
2007,loss,10,Gonzaga,07,Indiana
1995,loss,10,Florida,07,Iowa St.
2005,loss,08,Minnesota,09,Iowa St.
2013,loss,07,Notre Dame,10,Iowa St.
1987,loss,08,Georgia,09,Kansas St.
2010,loss,15,North Texas,02,Kansas St.
2017,loss,11,Wake Forest,11,Kansas St.
2010,loss,07,BYU,02,Kansas St.
2010,loss,06,Xavier,02,Kansas St.
2013,loss,13,Boise St.,13,La Salle
2013,loss,04,Kansas St.,13,La Salle
2013,loss,12,Ole Miss,13,La Salle
1990,loss,03,Michigan,11,Loyola Marymount
1988,loss,07,Wyoming,10,Loyola Marymount
1990,loss,07,Alabama,11,Loyola Marymount
1990,loss,06,New Mexico St.,11,Loyola Marymount
1986,loss,08,Auburn,02,Louisville
2012,loss,07,Florida,04,Louisville
2012,loss,05,New Mexico,04,Louisville
1986,loss,11,LSU,02,Louisville
1986,loss,03,North Carolina,02,Louisville
1986,loss,07,Bradley,02,Louisville
2012,loss,13,Davidson,04,Louisville
1994,loss,06,Minnesota,03,Louisville
1994,loss,14,Boise St.,03,Louisville
2012,loss,01,Michigan St.,04,Louisville
1986,loss,15,Drexel,02,Louisville
1986,loss,01,Duke,02,Louisville
1990,loss,13,Idaho,04,Louisville
2000,loss,13,Southeast Mo. St.,04,LSU
2000,loss,05,Texas,04,LSU
1995,loss,04,Oklahoma,13,Manhattan
2009,loss,10,Maryland,02,Memphis
2009,loss,15,CSUN,02,Memphis
2012,loss,09,Saint Louis,01,Michigan St.
2001,loss,11,Temple,01,Michigan St.
2001,loss,12,Gonzaga,01,Michigan St.
2012,loss,16,LIU Brooklyn,01,Michigan St.
2001,loss,09,Fresno St.,01,Michigan St.
1991,loss,12,Green Bay,05,Michigan St.
2001,loss,16,Alabama St.,01,Michigan St.
2017,loss,05,Minnesota,12,Middle Tenn.
1989,loss,04,Florida St.,13,Middle Tenn.
2004,loss,07,Michigan St.,10,Nevada
2004,loss,02,Gonzaga,10,Nevada
2005,loss,16,Alabama A&M,16,Oakland
2014,loss,10,BYU,07,Oregon
2015,loss,09,Oklahoma St.,08,Oregon
2016,loss,16,Holy Cross,01,Oregon
2016,loss,04,Duke,01,Oregon
2016,loss,08,Saint Joseph's,01,Oregon
1992,loss,16,Mississippi Val.,01,Ohio St.
1992,loss,04,North Carolina,01,Ohio St.
1990,loss,09,Providence,08,Ohio St.
2002,loss,13,Davidson,04,Ohio St.
2013,loss,06,Arizona,02,Ohio St.
1992,loss,09,UConn,01,Ohio St.
2013,loss,10,Iowa St.,02,Ohio St.
2013,loss,15,Iona,02,Ohio St.
2015,loss,07,VCU,10,Ohio St.
2004,loss,05,Providence,12,Pacific
2001,loss,10,Providence,07,Penn St.
2001,loss,02,North Carolina,07,Penn St.
2000,loss,03,Oklahoma,06,Purdue
2011,loss,14,Saint Peter's,03,Purdue
1996,loss,16,Western Caro.,01,Purdue
2009,loss,04,Washington,05,Purdue
2009,loss,12,UNI,05,Purdue
2000,loss,10,Gonzaga,06,Purdue
2008,loss,11,Baylor,06,Purdue
2000,loss,11,Dayton,06,Purdue
1993,loss,02,Arizona,15,Santa Clara
1996,loss,07,Maryland,10,Santa Clara
2007,loss,13,Holy Cross,04,Southern Ill.
2007,loss,05,Virginia Tech,04,Southern Ill.
1986,loss,16,Montana St.,01,St. John's (NY)
2000,loss,15,Northern Ariz.,02,St. John's (NY)
1998,loss,07,Massachusetts,10,Saint Louis
2012,loss,08,Memphis,09,Saint Louis
1993,loss,04,Georgia Tech,13,Southern U.
1996,loss,05,Mississippi St.,04,Syracuse
1996,loss,12,Drexel,04,Syracuse
1996,loss,08,Georgia,04,Syracuse
1996,loss,13,Montana St.,04,Syracuse
2010,loss,16,Vermont,01,Syracuse
1998,loss,04,New Mexico,05,Syracuse
1994,loss,12,Green Bay,04,Syracuse
1996,loss,02,Kansas,04,Syracuse
2010,loss,08,Gonzaga,01,Syracuse
1994,loss,13,Hawaii,04,Syracuse
1998,loss,12,Iona,05,Syracuse
2001,loss,06,Texas,11,Temple
1993,loss,10,Missouri,07,Temple
1993,loss,03,Vanderbilt,07,Temple
2001,loss,03,Florida,11,Temple
2001,loss,07,Penn St.,11,Temple
1993,loss,15,Santa Clara,07,Temple
2000,loss,12,Indiana St.,05,Texas
1986,loss,11,Missouri,06,UAB
2004,loss,08,Washington,09,UAB
2004,loss,01,Kentucky,09,UAB
1996,loss,09,Clemson,08,Georgia
1996,loss,01,Purdue,08,Georgia
1995,loss,06,Georgetown,02,North Carolina
2017,loss,01,Gonzaga,01,North Carolina
2015,loss,13,Harvard,04,North Carolina
1995,loss,15,Murray St.,02,North Carolina
2017,loss,04,Butler,01,North Carolina
2005,loss,05,Villanova,01,North Carolina
2015,loss,05,Arkansas,04,North Carolina
2001,loss,15,Princeton,02,North Carolina
1995,loss,07,Iowa St.,02,North Carolina
1989,loss,15,Southern U.,02,North Carolina
1986,loss,06,UAB,03,North Carolina
1986,loss,14,Utah,03,North Carolina
1985,loss,11,Auburn,02,North Carolina
2005,loss,16,Oakland,01,North Carolina
2005,loss,05,Michigan St.,01,North Carolina
2017,loss,03,Oregon,01,North Carolina
2005,loss,09,Iowa St.,01,North Carolina
2017,loss,16,Texas Southern,01,North Carolina
1985,loss,07,Notre Dame,02,North Carolina
2005,loss,06,Wisconsin,01,North Carolina
2017,loss,08,Arkansas,01,North Carolina
1988,loss,03,Michigan,02,North Carolina
2017,loss,02,Kentucky,01,North Carolina
1988,loss,15,North Texas,02,North Carolina
2006,loss,14,Murray St.,03,North Carolina
1992,loss,13,Miami (OH),04,North Carolina
2005,loss,01,Illinois,01,North Carolina
1989,loss,07,UCLA,02,North Carolina
1992,loss,05,Alabama,04,North Carolina
1988,loss,10,Loyola Marymount,02,North Carolina
1995,loss,01,Kentucky,02,North Carolina
1985,loss,15,Middle Tenn.,02,North Carolina
2016,loss,06,Texas,11,UNI
2012,loss,12,Long Beach St.,05,New Mexico
1999,loss,08,Missouri,09,New Mexico
1998,loss,13,Butler,04,New Mexico
1989,loss,06,Alabama,11,South Ala.
2008,loss,04,UConn,13,San Diego
1989,loss,01,Oklahoma,05,Virginia
1994,loss,10,New Mexico,07,Virginia
1989,loss,13,Middle Tenn.,05,Virginia
1989,loss,12,Providence,05,Virginia
1993,loss,06,Illinois,03,Vanderbilt
1993,loss,14,Boise St.,03,Vanderbilt
2011,loss,01,Kansas,11,VCU
2011,loss,10,Florida St.,11,VCU
2007,loss,06,Duke,11,VCU
2011,loss,03,Purdue,11,VCU
2011,loss,06,Georgetown,11,VCU
2011,loss,11,Southern California,11,VCU
2016,loss,07,Oregon St.,10,VCU
1995,loss,03,Michigan St.,14,Weber St.
1999,loss,03,North Carolina,14,Weber St.
2005,loss,10,NC State,06,Wisconsin
2014,loss,01,Arizona,02,Wisconsin
2014,loss,15,American,02,Wisconsin
2005,loss,11,UNI,06,Wisconsin
2014,loss,06,Baylor,02,Wisconsin
2000,loss,06,Purdue,08,Wisconsin
2000,loss,04,LSU,08,Wisconsin
1994,loss,08,Cincinnati,09,Wisconsin
2015,loss,04,North Carolina,01,Wisconsin
2000,loss,01,Arizona,08,Wisconsin
2005,loss,14,Bucknell,06,Wisconsin
2015,loss,02,Arizona,01,Wisconsin
2000,loss,09,Fresno St.,08,Wisconsin
2015,loss,08,Oregon,01,Wisconsin
2015,loss,01,Kentucky,01,Wisconsin
2014,loss,07,Oregon,02,Wisconsin
2015,loss,16,Coastal Caro.,01,Wisconsin
2008,loss,05,Drake,12,Western Ky.
2008,loss,13,San Diego,12,Western Ky.
2008,loss,10,Arizona,07,West Virginia
2008,loss,02,Duke,07,West Virginia
1987,loss,04,UCLA,12,Wyoming
2002,loss,06,Gonzaga,11,Wyoming
1987,loss,05,Virginia,12,Wyoming
2008,loss,07,West Virginia,03,Xavier
2015,loss,11,Ole Miss,06,Xavier
2008,loss,06,Purdue,03,Xavier
2010,loss,11,Minnesota,06,Xavier
2010,loss,03,Pittsburgh,06,Xavier
2008,loss,14,Georgia,03,Xavier
2002,loss,10,Hawaii,07,Xavier
2015,loss,14,Georgia St.,06,Xavier
2003,loss,09,Gonzaga,01,Arizona
1994,loss,07,Virginia,02,Arizona
2002,loss,14,UC Santa Barbara,03,Arizona
2003,loss,05,Notre Dame,01,Arizona
1988,loss,05,Iowa,01,Arizona
1994,loss,01,Missouri,02,Arizona
2014,loss,04,San Diego St.,01,Arizona
1991,loss,10,BYU,02,Arizona
1994,loss,15,Loyola Maryland,02,Arizona
2013,loss,11,Belmont,06,Arizona
1988,loss,02,North Carolina,01,Arizona
2013,loss,14,Harvard,06,Arizona
2014,loss,16,Weber St.,01,Arizona
1991,loss,15,Saint Francis (PA),02,Arizona
2000,loss,16,Jackson St.,01,Arizona
1988,loss,16,Cornell,01,Arizona
1996,loss,14,Valparaiso,03,Arizona
2015,loss,06,Xavier,02,Arizona
1988,loss,08,Seton Hall,01,Arizona
2015,loss,10,Ohio St.,02,Arizona
2014,loss,08,Gonzaga,01,Arizona
2003,loss,16,Vermont,01,Arizona
1996,loss,06,Iowa,03,Arizona
2015,loss,15,Texas Southern,02,Arizona
1990,loss,15,South Fla.,02,Arizona
1994,loss,03,Louisville,02,Arizona
2002,loss,11,Wyoming,03,Arizona
1990,loss,05,Oregon St.,12,Ball St.
1990,loss,04,Louisville,12,Ball St.
1986,loss,10,UTEP,07,Bradley
2005,loss,03,Kansas,14,Bucknell
1997,loss,10,Georgetown,07,Charlotte
1999,loss,05,Iowa,01,UConn
2006,loss,08,Kentucky,01,UConn
1999,loss,01,Duke,01,UConn
1999,loss,10,Gonzaga,01,UConn
1999,loss,04,Ohio St.,01,UConn
2009,loss,16,Chattanooga,01,UConn
2009,loss,05,Purdue,01,UConn
2006,loss,05,Washington,01,UConn
2006,loss,16,Albany (NY),01,UConn
2005,loss,15,UCF,02,UConn
1999,loss,09,New Mexico,01,UConn
1999,loss,16,UTSA,01,UConn
1992,loss,08,Nebraska,09,UConn
2009,loss,03,Missouri,01,UConn
2009,loss,09,Texas A&M,01,UConn
2014,loss,14,Louisiana,03,Creighton
1991,loss,06,New Mexico St.,11,Creighton
1996,loss,05,Memphis,12,Drexel
2016,loss,12,Yale,04,Duke
2008,loss,15,Belmont,02,Duke
2003,loss,11,Central Mich.,03,Duke
2016,loss,13,UNCW,04,Duke
1998,loss,08,Oklahoma St.,01,Duke
1998,loss,16,Radford,01,Duke
1998,loss,05,Syracuse,01,Duke
2003,loss,14,Colorado St.,03,Duke
1992,loss,03,Arizona,14,ETSU
2004,loss,16,Lehigh,16,Florida A&M
2001,loss,08,California,09,Fresno St.
2015,loss,03,Baylor,14,Georgia St.
2001,loss,13,Indiana St.,12,Gonzaga
2004,loss,15,Valparaiso,02,Gonzaga
2003,loss,08,Cincinnati,09,Gonzaga
1999,loss,06,Florida,10,Gonzaga
2000,loss,02,St. John's (NY),10,Gonzaga
2001,loss,05,Virginia,12,Gonzaga
1999,loss,07,Minnesota,10,Gonzaga
1999,loss,02,Stanford,10,Gonzaga
2010,loss,09,Florida St.,08,Gonzaga
2013,loss,16,Southern U.,01,Gonzaga
2014,loss,09,Oklahoma St.,08,Gonzaga
2000,loss,07,Louisville,10,Gonzaga
1991,loss,09,Vanderbilt,08,Georgetown
1995,loss,14,Weber St.,06,Georgetown
1995,loss,11,Xavier,06,Georgetown
1991,loss,14,Pepperdine,03,Seton Hall
1988,loss,09,UTEP,08,Seton Hall
1991,loss,11,Creighton,03,Seton Hall
1991,loss,02,Arizona,03,Seton Hall
2013,loss,03,New Mexico,14,Harvard
2001,loss,04,Oklahoma,13,Indiana St.
1988,loss,12,Florida St.,05,Iowa
1987,loss,15,Santa Clara,02,Iowa
1987,loss,07,UTEP,02,Iowa
1997,loss,09,Virginia,08,Iowa
1999,loss,12,UAB,05,Iowa
1996,loss,11,George Washington,06,Iowa
1987,loss,06,Oklahoma,02,Iowa
1988,loss,04,UNLV,05,Iowa
1999,loss,04,Arkansas,05,Iowa
2016,loss,09,Cincinnati,08,Saint Joseph's
1997,loss,05,Boston College,04,Saint Joseph's
1997,loss,13,Pacific,04,Saint Joseph's
2012,loss,14,BYU,03,Marquette
2012,loss,06,Murray St.,03,Marquette
2009,loss,11,Utah St.,06,Marquette
1992,loss,02,Oklahoma St.,06,Michigan
1990,loss,14,Illinois St.,03,Michigan
1993,loss,01,Kentucky,01,Michigan
1988,loss,14,Boise St.,03,Michigan
1989,loss,01,Illinois,03,Michigan
1992,loss,04,Cincinnati,06,Michigan
1993,loss,12,George Washington,01,Michigan
1998,loss,14,Davidson,03,Michigan
1992,loss,01,Ohio St.,06,Michigan
1989,loss,05,Virginia,03,Michigan
1988,loss,06,Florida,03,Michigan
1993,loss,16,Coastal Caro.,01,Michigan
1989,loss,14,Xavier,03,Michigan
1993,loss,07,Temple,01,Michigan
1993,loss,09,UCLA,01,Michigan
1989,loss,03,Seton Hall,03,Michigan
1989,loss,11,South Ala.,03,Michigan
1989,loss,02,North Carolina,03,Michigan
1992,loss,11,Temple,06,Michigan
1985,loss,16,Fairleigh Dickinson,01,Michigan
1992,loss,14,ETSU,06,Michigan
1994,loss,11,Southern Ill.,06,Minnesota
2013,loss,05,Wisconsin,12,Ole Miss
2015,loss,11,BYU,11,Ole Miss
2009,loss,14,Cornell,03,Missouri
2002,loss,08,UCLA,12,Missouri
1994,loss,16,Navy,01,Missouri
2002,loss,05,Miami (FL),12,Missouri
2009,loss,06,Marquette,03,Missouri
1994,loss,04,Syracuse,01,Missouri
1994,loss,09,Wisconsin,01,Missouri
2009,loss,02,Memphis,03,Missouri
2002,loss,04,Ohio St.,12,Missouri
2011,loss,04,Louisville,13,Morehead St.
2012,loss,11,Colorado St.,06,Murray St.
2010,loss,04,Vanderbilt,13,Murray St.
1985,loss,04,LSU,13,Navy
2005,loss,07,Charlotte,10,NC State
2005,loss,02,UConn,10,NC State
2014,loss,05,Oklahoma,12,North Dakota St.
2007,loss,16,Florida A&M,16,Niagara
2012,loss,02,Missouri,15,Norfolk St.
2016,loss,03,Texas A&M,02,Oklahoma
2016,loss,01,Oregon,02,Oklahoma
2002,loss,03,Arizona,02,Oklahoma
2016,loss,10,VCU,02,Oklahoma
2002,loss,07,Xavier,02,Oklahoma
1987,loss,11,Tulsa,06,Oklahoma
1989,loss,16,ETSU,01,Oklahoma
1989,loss,09,Louisiana Tech,01,Oklahoma
2016,loss,15,CSU Bakersfield,02,Oklahoma
2002,loss,12,Missouri,02,Oklahoma
1987,loss,03,Pittsburgh,06,Oklahoma
2002,loss,15,Ill.-Chicago,02,Oklahoma
2000,loss,14,Winthrop,03,Oklahoma
1998,loss,09,George Washington,08,Oklahoma St.
1992,loss,10,Tulane,02,Oklahoma St.
1992,loss,15,Ga. Southern,02,Oklahoma St.
1987,loss,14,Marist,03,Pittsburgh
2010,loss,14,Oakland,03,Pittsburgh
2007,loss,14,Wright St.,03,Pittsburgh
2007,loss,11,VCU,03,Pittsburgh
2011,loss,05,Vanderbilt,12,Richmond
2011,loss,13,Morehead St.,12,Richmond
2014,loss,13,New Mexico St.,04,San Diego St.
2014,loss,12,North Dakota St.,04,San Diego St.
1999,loss,15,Alcorn,02,Stanford
1997,loss,03,Wake Forest,06,Stanford
1997,loss,11,Oklahoma,06,Stanford
2006,loss,15,Winthrop,02,Tennessee
1995,loss,08,BYU,09,Tulane
1992,loss,07,St. John's (NY),10,Tulane
2008,loss,08,BYU,09,Texas A&M
2009,loss,08,BYU,09,Texas A&M
2016,loss,11,UNI,03,Texas A&M
2016,loss,14,Green Bay,03,Texas A&M
2002,loss,01,Cincinnati,08,UCLA
2007,loss,07,Indiana,02,UCLA
1989,loss,10,Iowa St.,07,UCLA
2017,loss,06,Cincinnati,03,UCLA
2008,loss,03,Xavier,01,UCLA
1998,loss,11,Miami (FL),06,UCLA
2007,loss,03,Pittsburgh,02,UCLA
1993,loss,08,Iowa St.,09,UCLA
1998,loss,03,Michigan,06,UCLA
2017,loss,14,Kent St.,03,UCLA
2008,loss,09,Texas A&M,01,UCLA
2008,loss,16,Mississippi Val.,01,UCLA
2008,loss,12,Western Ky.,01,UCLA
1987,loss,13,Central Mich.,04,UCLA
2007,loss,01,Kansas,02,UCLA
2002,loss,09,Ole Miss,08,UCLA
2007,loss,15,Weber St.,02,UCLA
1990,loss,16,Little Rock,01,UNLV
1990,loss,04,Georgia Tech,01,UNLV
1991,loss,04,Utah,01,UNLV
1987,loss,09,Kansas St.,01,UNLV
1990,loss,03,Duke,01,UNLV
1990,loss,08,Ohio St.,01,UNLV
1987,loss,02,Iowa,01,UNLV
1991,loss,08,Georgetown,01,UNLV
1990,loss,11,Loyola Marymount,01,UNLV
1988,loss,13,Missouri St.,04,UNLV
1987,loss,16,Idaho St.,01,UNLV
1990,loss,12,Ball St.,01,UNLV
1986,loss,05,Maryland,04,UNLV
1986,loss,13,La.-Monroe,04,UNLV
1987,loss,12,Wyoming,01,UNLV
1991,loss,03,Seton Hall,01,UNLV
1991,loss,16,Montana,01,UNLV
1997,loss,07,Charlotte,02,Utah
1991,loss,05,Michigan St.,04,Utah
1997,loss,15,Navy,02,Utah
1991,loss,13,South Ala.,04,Utah
1997,loss,06,Stanford,02,Utah
1987,loss,10,Arizona,07,UTEP
1985,loss,02,North Carolina,08,Villanova
1985,loss,05,Maryland,08,Villanova
2005,loss,12,New Mexico,05,Villanova
2005,loss,04,Florida,05,Villanova
1985,loss,01,Georgetown,08,Villanova
1985,loss,09,Dayton,08,Villanova
1985,loss,01,Michigan,08,Villanova
1985,loss,02,Memphis,08,Villanova
1997,loss,14,Saint Mary's (CA),03,Wake Forest
2006,loss,12,Utah St.,05,Washington
2006,loss,04,Illinois,05,Washington
2009,loss,13,Mississippi St.,04,Washington
2013,loss,08,Pittsburgh,09,Wichita St.
2013,loss,13,La Salle,09,Wichita St.
2006,loss,02,Tennessee,07,Wichita St.
2006,loss,10,Seton Hall,07,Wichita St.
2013,loss,01,Gonzaga,09,Wichita St.
2017,loss,07,Dayton,10,Wichita St.
2013,loss,02,Ohio St.,09,Wichita St.
2016,loss,05,Baylor,12,Yale
